,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,sentimental_value
0,1.51797E+18,1.51797E+18,2022-04-23 16:34:37 Eastern Daylight Time,4/23/2022,16:34:37,-400,1.38135E+18,safemoonwarrior,🔥SafeMoonWarrior,0,"#SAFEMOON  “First off, we don't comment on any legal matters. So don't ask. Second, delays happen. Eth 2.0, tesla cybertruck, and .. from other companies get delayed.    We continue to work on the products we have announced, and are looking forward to releasing them.” —J. Karony  https://t.co/cAL1oBMuI1",en,[],[],['https://pbs.twimg.com/media/FRDlAxzXEAISEAI.jpg'],77,205,908,['safemoon'],[],https://twitter.com/SafemoonWarrior/status/1517965188284264448,FALSE,0,1,https://pbs.twimg.com/media/FRDlAxzXEAISEAI.jpg,0,0,0,0,0,0,[],0,0,0,0,1
1,1.50204E+18,1.50204E+18,2022-03-10 17:01:17 Eastern Standard Time,3/10/2022,17:01:17,-400,1891957230,tesla_indiana,Tesla Indiana🔋⚡️🌎,0,Tesla’s decision to delay Cybertruck to ‘23 and push out as many Model Y/3s as possible this year was clearly the right decision @MartinViecha @elonmusk …mass production for the win,en,"[{'screen_name': 'martinviecha', 'name': 'martin viecha', 'id': '319083083'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],79,72,1217,[],[],https://twitter.com/Tesla_Indiana/status/1502041928560525319,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1
2,1.49265E+18,1.49265E+18,2022-02-12 19:05:01 Eastern Standard Time,2/12/2022,19:05:01,-400,2694154514,jefftutorials,Jeff 💙✌️,0,I cannot stand chatting with my Tesla delivery advisor over SMS.   It's slow and there are major delays between responses.  Why can't Tesla build a chat interface in the Tesla mobile app with read receipts and attachments?  Yo @elonmusk ^^^,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],191,112,4500,[],[],https://twitter.com/JeffTutorials/status/1492650986309136386,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0
3,1.51797E+18,1.51797E+18,2022-04-23 16:38:47 Eastern Daylight Time,4/23/2022,16:38:47,-400,54656122,faboisme,Fabo 💳,0,"First off, we don't comment on any legal matters. So don't ask. Second, delays happen. Eth 2.0, tesla cybertruck, and other products from other companies get delayed. We continue to work on the products we have announced and are looking forward to releasing them -John  #SAFEMOON  https://t.co/zttf5js8FX",en,[],[],['https://pbs.twimg.com/media/FRDmPv6XIAA4UsZ.jpg'],22,75,366,['safemoon'],[],https://twitter.com/FaboisMe/status/1517966235706740736,FALSE,0,1,https://pbs.twimg.com/media/FRDmPv6XIAA4UsZ.jpg,0,0,0,0,0,0,[],0,0,0,0,1
4,1.51797E+18,1.51797E+18,2022-04-23 16:34:37 Eastern Daylight Time,4/23/2022,16:34:37,-400,1.38135E+18,safemoonwarrior,🔥SafeMoonWarrior,0,"#SAFEMOON  “First off, we don't comment on any legal matters. So don't ask. Second, delays happen. Eth 2.0, tesla cybertruck, and .. from other companies get delayed.    We continue to work on the products we have announced, and are looking forward to releasing them.” —J. Karony  https://t.co/cAL1oBMuI1",en,[],[],['https://pbs.twimg.com/media/FRDlAxzXEAISEAI.jpg'],77,205,908,['safemoon'],[],https://twitter.com/SafemoonWarrior/status/1517965188284264448,FALSE,0,1,https://pbs.twimg.com/media/FRDlAxzXEAISEAI.jpg,0,0,0,0,0,0,[],0,0,0,0,1
5,1.51735E+18,1.51735E+18,2022-04-22 00:00:28 Eastern Daylight Time,4/22/2022,0:00:28,-400,1308211178,teslarati,TESLARATI,0,Tesla’s Solar deployments figures were hit hard by chip shortages and import delays “beyond our control” in 2022’s first quarter.  https://t.co/KaBc4mTFgN  https://t.co/zx9ubPkQBf,en,[],['https://www.teslarati.com/tesla-energy-solar-suffered-in-q1-but-musk-still-expects-a-positive-year/'],['https://pbs.twimg.com/media/FQ64KLNXsAA_2c7.jpg'],3,6,146,[],[],https://twitter.com/Teslarati/status/1517352610591817729,FALSE,0,1,https://pbs.twimg.com/media/FQ64KLNXsAA_2c7.jpg,0,0,0,0,0,0,[],0,0,0,0,0
6,1.51689E+18,1.51689E+18,2022-04-20 17:06:37 Eastern Daylight Time,4/20/2022,17:06:37,-400,31263848,stevenmarkryan,stevenmarkryan,0," https://t.co/NpemWnoCYM - Tesla earnings call live steam starts soon. Come say hi in the chat!  FYI, there will be a SHORT delay before the stream starts: This is so extra info (e.g. who is speaking, their price target on Tesla etc) can be added for more context during the call.",en,[],['https://youtu.be/C1Ubegex5SI'],[],13,14,142,[],[],https://twitter.com/stevenmarkryan/status/1516886075905839104,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1
7,1.51403E+18,1.51403E+18,2022-04-12 20:05:06 Eastern Daylight Time,4/12/2022,20:05:06,-400,34713362,business,Bloomberg,0,Elon Musk was sued by a Twitter shareholder who claims the Tesla CEO‘s delay in disclosing his ownership of more than 5% of the social-media company artificially kept its share price down  https://t.co/yCCDCMy9eh,en,[],['https://trib.al/MSRzprW'],[],113,133,524,[],[],https://twitter.com/business/status/1514031891183247373,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1
8,1.50678E+18,1.50678E+18,2022-03-23 19:45:41 Eastern Daylight Time,3/23/2022,19:45:41,-400,1.39652E+18,veveviral,VeVeViral⭕️🦇,0,"Imagine looking your kids in the face&amp; telling them you jumped ship on the company who produced the 1st ever officially licensed NFTs for the following brands &amp; more just because you got too emotional by a few delays  Eth, Tesla, &amp; every builder🏡 I know have handed me delays 🤷‍♂️  https://t.co/ox9IQCVIKf",en,[],[],['https://pbs.twimg.com/media/FOknvZBWUAQZAWV.jpg'],20,26,193,[],[],https://twitter.com/VeVeViral/status/1506779247800639495,FALSE,0,1,https://pbs.twimg.com/media/FOknvZBWUAQZAWV.jpg,0,0,0,0,0,0,[],0,0,0,0,1
9,1.50573E+18,1.50573E+18,2022-03-20 22:35:08 Eastern Daylight Time,3/20/2022,22:35:08,-400,435266378,tslafanmtl,James Cat,0,Any Tesla bear thesis that cites EV shr is just moronic.   Real risks to $TSLA?  1. Geopolitical risks from China. 2. Regulatory risk from FSD. 3. 4680 ramp delays.  Not worried about inflation/commodities - they will pass these off.  Not worried about competition- there is none.,en,[],[],[],45,18,384,[],['tsla'],https://twitter.com/TSLAFanMtl/status/1505734724861546506,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1
