,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,sentimental_value
0,1.51874E+18,1.51873E+18,2022-04-25 20:00:35 Eastern Daylight Time,4/25/2022,20:00:35,-400,243928269,theteslabull,Đ⭕GEARMY GENERAL,0,@JeffBezos  https://t.co/SAmxXCDsFV,und,[],[],['https://pbs.twimg.com/media/FROnnXmXMAEaoaE.jpg'],1,4,144,[],[],https://twitter.com/TheTeslaBull/status/1518741796418994179,FALSE,0,1,https://pbs.twimg.com/media/FROnnXmXMAEaoaE.jpg,0,0,0,0,0,0,[],0,0,0,0,1
1,1.51874E+18,1.51873E+18,2022-04-25 19:33:59 Eastern Daylight Time,4/25/2022,19:33:59,-400,243928269,theteslabull,Đ⭕GEARMY GENERAL,0,@JeffBezos Jeff why you mad at @elonmusk bro?,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],6,0,71,[],[],https://twitter.com/TheTeslaBull/status/1518735103047970816,FALSE,0,0,0,0,0,0,0,0,0,"[{'screen_name': 'JeffBezos', 'name': 'Jeff Bezos', 'id': '15506669'}]",0,0,0,0,1
2,1.51871E+18,1.51871E+18,2022-04-25 17:58:06 Eastern Daylight Time,4/25/2022,17:58:06,-400,1308211178,teslarati,TESLARATI,0,Tesla bull details Elon Musk's moves that forced Twitter board to strike a deal  https://t.co/MskRRmIYtp by @KlenderJoey,en,"[{'screen_name': 'klenderjoey', 'name': 'joey klender 🇺🇦', 'id': '1166039075847114752'}]",['https://www.teslarati.com/tesla-bull-dan-ives-elon-musk-twitter-deal-comments/'],[],15,22,155,[],[],https://twitter.com/Teslarati/status/1518710969249193987,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1
3,1.51859E+18,1.51714E+18,2022-04-25 09:38:14 Eastern Daylight Time,4/25/2022,9:38:14,-400,1.37497E+18,tarabull808,TaraBull,0,@elonmusk @PPathole @Tesla @SpaceX @neuralink @boringcompany Humanity wants you to take over Twitter.,en,[],[],[],16,5,126,[],[],https://twitter.com/TaraBull808/status/1518585175961186307,FALSE,0,0,0,0,0,0,0,0,0,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': '1291945442'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': '34743251'}, {'screen_name': 'neuralink', 'name': 'Neuralink', 'id': '895332160130891776'}, {'screen_name': 'boringcompany', 'name': 'The Boring Company', 'id': '859816394556284929'}]",0,0,0,0,1
4,1.51856E+18,1.51856E+18,2022-04-25 08:07:41 Eastern Daylight Time,4/25/2022,8:07:41,-400,28489821,bigbullcap,Kaushik,0,$AAPL Global Equities Research the Tesla Bull cuts Apple to Sell saying No Innovation   🤣,en,[],[],[],8,0,56,[],['aapl'],https://twitter.com/BigBullCap/status/1518562387623784448,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1
5,1.51826E+18,1.51819E+18,2022-04-24 12:10:15 Eastern Daylight Time,4/24/2022,12:10:15,-400,8.13979E+17,deadlyboyong,RickM,0,@realMeetKevin @elonmusk Every known Tesla bulls should buy Tesla to squeeze Bill,en,[],[],[],17,15,306,[],[],https://twitter.com/DeadlyBoyong/status/1518261044644245504,FALSE,0,0,0,0,0,0,0,0,0,"[{'screen_name': 'realMeetKevin', 'name': 'Meet Kevin', 'id': '23847960'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",0,0,0,0,2
6,1.51815E+18,1.51795E+18,2022-04-24 05:05:41 Eastern Daylight Time,4/24/2022,5:05:41,-400,1301736325,reds_fan3,The calm before the storm,0,@SpaceGrenadier @Cokedupoptions I’m sure it’s a joke. The fact that its not totally obvious shows what a dreamworld the Tesla bulls are living in. They seem to think the stock will go up for ever without any understanding of market risk or market capitalisation if one company,en,[],[],[],2,1,75,[],[],https://twitter.com/Reds_Fan3/status/1518154199565021184,FALSE,0,0,0,0,0,0,0,0,0,"[{'screen_name': 'SpaceGrenadier', 'name': 'PeterSullivanish', 'id': '1365482852381380611'}, {'screen_name': 'Cokedupoptions', 'name': 'John W. Rich (Fake Tech Exec)', 'id': '1289342590299512832'}]",0,0,0,0,0
7,1.51803E+18,1.51803E+18,2022-04-23 20:47:40 Eastern Daylight Time,4/23/2022,20:47:40,-400,8.05532E+17,mattwallace888,Matt Wallace,0,My Favorite Upcoming #Dogecoin Catalysts ⬇️  Moon Landing Radio Doge Starlink Wallets Expanded Tesla Acceptance Chain Expansion Doge-1 Satellite Major Updates Elon Musk Buying Twitter Next bull run Eth Bridge,en,[],[],[],170,201,912,['dogecoin'],[],https://twitter.com/MattWallace888/status/1518028868027834368,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1
8,1.51794E+18,1.51794E+18,2022-04-23 14:53:04 Eastern Daylight Time,4/23/2022,14:53:04,-400,3385428580,tradbingsley,Ashleigh Sodaro,0,One of the most prominent $TSLA bulls thinks that retail can move $MSFT at $2.15t.  This is the amount of brainpower behind a Tesla investor.   $TSLAQ 📣  https://t.co/VgfVN0CkOq,en,[],[],['https://pbs.twimg.com/media/FRDOCecVIAAYRNW.jpg'],108,32,438,[],"['tsla', 'msft', 'tslaq']",https://twitter.com/tradbingsley/status/1517939631370936321,FALSE,0,1,https://pbs.twimg.com/media/FRDOCecVIAAYRNW.jpg,0,0,0,0,0,0,[],0,0,0,0,1
9,1.51794E+18,1.51794E+18,2022-04-23 14:41:08 Eastern Daylight Time,4/23/2022,14:41:08,-400,1.37497E+18,tarabull808,TaraBull,0,"Bill Gates is 'combating climate change', yet shorting $TSLA, the leading company in sustainable energy.  #Tesla @elonmusk",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],31,48,303,['tesla'],['tsla'],https://twitter.com/TaraBull808/status/1517936628240691203,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0
10,1.51757E+18,1.51752E+18,2022-04-22 14:34:37 Eastern Daylight Time,4/22/2022,14:34:37,-400,64957186,devonguerrero,Devon Guerrero,0,@BarbaraCormac I'm going to pretend like you're one of the best Tesla bull parody accounts 🤣 Please don't tell me any of these tweets are serious,en,[],[],[],3,0,66,[],[],https://twitter.com/DevonGuerrero/status/1517572599575842816,FALSE,0,0,0,0,0,0,0,0,0,"[{'screen_name': 'BarbaraCormac', 'name': 'Barbara Cormac 📈', 'id': '1346834567517372416'}]",0,0,0,0,1
11,1.51754E+18,1.51754E+18,2022-04-22 12:27:08 Eastern Daylight Time,4/22/2022,12:27:08,-400,1.46474E+18,amazonholder1,Bull,0,"$amzn is now worth $400b more than $tsla which is funny bc that’s how much more revenue than Tesla they did in 2021.  I get it, Tesla worlds all time greatest story but amazon did 4x Tesla revenue in 2021 in high margin services alone $231b vs $53.8b but logic is meaningless…..",en,[],[],[],29,8,179,[],"['amzn', 'tsla']",https://twitter.com/amazonholder1/status/1517540515314642948,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1
12,1.51752E+18,1.51752E+18,2022-04-22 10:59:52 Eastern Daylight Time,4/22/2022,10:59:52,-400,1.25651E+18,nicklasnilsso14,Nicklas 🇸🇪🚗T🐂📈🎶🍀♻️,0,"#Tesla have the latest 3 months… 1. Started 2 brand new high tech factories, the best car factories on the planet! 2. delivered Q1 report that crushed all expectations, even the biggest bull! 3. anounced that there are 100.000 FSD-beta users out there!  1/🧵",en,[],[],[],1,9,60,['tesla'],[],https://twitter.com/NicklasNilsso14/status/1517518556623212547,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2
13,1.51745E+18,1.51745E+18,2022-04-22 06:23:00 Eastern Daylight Time,4/22/2022,6:23:00,-400,243928269,theteslabull,Đ⭕GEARMY GENERAL,0,@My_Collectables :D soooo I did a thing. @__TheGale__ @veve_official @SiliconSecure @AndrewEllis__  https://t.co/QyughveLAB,en,"[{'screen_name': '__thegale__', 'name': '🌬️💨 thegale.eth ⭕🟢🦹🏾\u200d♂️', 'id': '739630275811024897'}, {'screen_name': 'veve_official', 'name': 'veve | digital collectibles', 'id': '1328854887946354688'}, {'screen_name': 'siliconsecure', 'name': 'siliconsecure ⭕️', 'id': '151719892'}, {'screen_name': 'andrewellis__', 'name': 'andy 💛⭕', 'id': '1021411829640245248'}]",[],['https://pbs.twimg.com/media/FQ8Ptg9XoAA4bGx.jpg'],6,2,51,[],[],https://twitter.com/TheTeslaBull/status/1517448880459235329,FALSE,0,1,https://pbs.twimg.com/media/FQ8Ptg9XoAA4bGx.jpg,0,0,0,0,0,0,[],0,0,0,0,1
14,1.51722E+18,1.51722E+18,2022-04-21 15:32:20 Eastern Daylight Time,4/21/2022,15:32:20,-400,298274977,jasondebolt,Jason DeBolt ⚡️,0,"When Tesla succeeds year after year, consistently beating expectations, and you continue to bet against it or have “doubts”, then keep doubting. You’ve allowed Tesla bulls and employees to accumulate $TSLA at ridiculously low prices. We don’t want idiots owning the stock.",en,[],[],[],48,71,1059,[],['tsla'],https://twitter.com/jasondebolt/status/1517224734412267521,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2
15,1.51715E+18,1.51715E+18,2022-04-21 10:27:45 Eastern Daylight Time,4/21/2022,10:27:45,-400,227755413,leadlagreport,"Michael A. Gayed, CFA",0,"The percentage of NASDAQ stocks trading above their respective 200 day moving average is currently just 20.92%, suggesting most stocks remain shit and there is severe vulnerability underneath the ""bull"" market.  But tell me more about Tesla and Dog money.",en,[],[],[],16,9,98,[],[],https://twitter.com/leadlagreport/status/1517148083766800386,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0
16,1.51712E+18,1.51712E+18,2022-04-21 08:38:09 Eastern Daylight Time,4/21/2022,8:38:09,-400,8.97852E+17,maxime__prigent,Maxime Loves Cryptos,0,"Bonjour ! Les earnings de tesla, netflix, bancaires sont passés. Ces catalyseurs étant épuisés et contenus par les bulls, depuis cette nuit les marchés avancent en mode to the moon, sans pour le moment trouver une vraie intervention des bears. Mais où sont-ils ?",fr,[],[],[],17,18,122,[],[],https://twitter.com/maxime__prigent/status/1517120503919562753,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1
17,1.51691E+18,1.5169E+18,2022-04-20 18:24:12 Eastern Daylight Time,4/20/2022,18:24:12,-400,243928269,theteslabull,Đ⭕GEARMY GENERAL,0,@WholeMarsBlog NEXT QUESTION FROM GORDO JOHNSON: Why don’t solar panels make energy at night!? $TSLA 🤣,en,[],[],[],1,0,75,[],['tsla'],https://twitter.com/TheTeslaBull/status/1516905598733987841,FALSE,0,0,0,0,0,0,0,0,0,"[{'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",0,0,0,0,1
18,1.51691E+18,1.51691E+18,2022-04-20 18:23:38 Eastern Daylight Time,4/20/2022,18:23:38,-400,243928269,theteslabull,Đ⭕GEARMY GENERAL,0,@WholeMarsBlog NEXT QUESTION FROM GORDO JOHNSON: Why don’t solar panels make energy at night!? $TSLA 🤣,en,[],[],[],15,8,165,[],['tsla'],https://twitter.com/TheTeslaBull/status/1516905458522599435,FALSE,0,0,0,0,0,0,0,0,0,"[{'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",0,0,0,0,1
