,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,sentimental_value
0,1.46E+18,1.46E+18,2021-11-23 18:44:09 Eastern Standard Time,11/23/21,18:44:09,-400,8.97E+17,crypto_birb,CRYPTO₿IRB,0,Dear @elonmusk when $BTC payments for @Tesla 👀,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],350,272,4075,[],['btc'],https://twitter.com/crypto_birb/status/1463292316878352386,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1
1,1.46E+18,1.46E+18,2021-11-23 16:03:31 Eastern Standard Time,11/23/21,16:03:31,-400,31263848,stevenmarkryan,stevenmarkryan,0,"BREAKING: Elon Musk to launch new social media app called ""Shitter"".  $TSLA",en,[],[],[],100,75,1718,[],['tsla'],https://twitter.com/stevenmarkryan/status/1463251892004290564,FALSE,https://twitter.com/elonmusk/status/1462652210739884035,0,0,0,0,0,0,0,0,[],0,0,0,0,1
2,1.46E+18,1.46E+18,2021-11-23 15:41:54 Eastern Standard Time,11/23/21,15:41:54,-400,1.33E+18,theblakecheck,Blake Check 🇺🇦,0,Hating on @Tesla doesn't make you unique or trendy. It makes you annoying.,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],80,55,1152,[],[],https://twitter.com/TheBlakeCheck/status/1463246452872794116,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1
3,1.46E+18,1.46E+18,2021-11-23 14:25:25 Eastern Standard Time,11/23/21,14:25:25,-400,9.89E+17,blkmdl3,Zack,0,"Funny Easter egg in the new Model S @_bennettm_ showed me, if your bass is all the way up and you bring the sub all the way as well it does this:  Nice one @elonmusk 🤣 @Tesla #Tesla #ModelS  https://t.co/cNKozAVNyY",en,"[{'screen_name': '_bennettm_', 'name': 'bennett', 'id': '748198065991913473'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],22,127,1029,"['tesla', 'models']",[],https://twitter.com/BLKMDL3/status/1463227204414763010,FALSE,0,1,https://pbs.twimg.com/ext_tw_video_thumb/1463227168201187333/pu/img/h22aT86SgkYoeBf3.jpg,0,0,0,0,0,0,[],0,0,0,0,1
4,1.46E+18,1.46E+18,2021-11-23 12:54:18 Eastern Standard Time,11/23/21,12:54:18,-400,1.37E+18,cardanofeed,Cardano Feed ($ADA),0,Should @Tesla start accepting $ADA #Cardano as crypto payment? What do you think about it @elonmusk ?,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],156,210,1989,['cardano'],['ada'],https://twitter.com/CardanoFeed/status/1463204273496506377,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1
5,1.46E+18,1.46E+18,2021-11-23 12:30:54 Eastern Standard Time,11/23/21,12:30:54,-400,9.81E+17,p_ferragu,Pierre Ferragu,0,"In 2030 $TSLA will be producing about 20m cars, and be the largest car manufacturer in history. I am very clear on that, but my question is: who will be producing the other 80m? Why? Thanks!",en,[],[],[],229,105,1579,[],['tsla'],https://twitter.com/p_ferragu/status/1463198383649136642,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2
6,1.46E+18,1.46E+18,2021-11-23 09:45:47 Eastern Standard Time,11/23/21,9:45:47,-400,1.45E+18,jeremyjudkins_,Jeremy Judkins,0,All I want for Christmas is........... $TSLA to hit $1500,en,[],[],[],81,75,1180,[],['tsla'],https://twitter.com/jeremyjudkins_/status/1463156830511710213,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2
7,1.46E+18,1.46E+18,2021-11-23 06:43:23 Eastern Standard Time,11/23/21,6:43:23,-400,2704294333,deitaone,*Walter Bloomberg,0,TESLA SAYS WILL START DELIVERING MODEL Y PERFORMANCE CARS IN CHINA SOON - TESLA WEIBO $TSLA,en,[],[],[],18,106,1047,[],['tsla'],https://twitter.com/DeItaone/status/1463110928619249668,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2
8,1.46E+18,1.46E+18,2021-11-23 05:37:56 Eastern Standard Time,11/23/21,5:37:56,-400,1.26E+18,wholemarsblog,Whole Mars Catalog,0,"This should help put things in perspective as to how far we’ve come with FSD Beta.  This is the FSD visualization at the same intersection, one year ago and today. @elonmusk $TSLA  https://t.co/fWpBxnrDjg",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],170,911,8443,[],['tsla'],https://twitter.com/WholeMarsBlog/status/1463094458178674691,FALSE,0,1,https://pbs.twimg.com/ext_tw_video_thumb/1463094426486534146/pu/img/HXAwjY4tCdOXLe82.jpg,0,0,0,0,0,0,[],0,0,0,0,2
9,1.46E+18,1.46E+18,2021-11-23 00:03:54 Eastern Standard Time,11/23/21,0:03:54,-400,243013409,sawyermerritt,Sawyer Merritt 📈🚀,0,If $TSLA splits on 12/9 I’ll post a video of me doing this.  https://t.co/JyUWzOm8nf,en,[],[],[],115,96,1831,[],['tsla'],https://twitter.com/SawyerMerritt/status/1463010395489243138,FALSE,0,1,https://pbs.twimg.com/ext_tw_video_thumb/1463010320109252608/pu/img/91mzZZiCsbNZWHs6.jpg,0,0,0,0,0,0,[],0,0,0,0,2
10,1.46E+18,1.46E+18,2021-11-22 22:48:02 Eastern Standard Time,11/22/21,22:48:02,-400,348844712,gfilche,Gali,0,Tesla Giga Texas Vlog &amp; Drone: It's MASSIVE! 🤠  Felt like I was watching a new wonder of the world be built 🏦🌍 @elonmusk   This looks like the home of a $1T+ company $TSLA  full video and from Austin ⏩ https://t.co/FEnKDwJd0K  https://t.co/pa9MGIQDba,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",['https://youtu.be/zJH6J7rKn9I'],[],157,460,5511,[],['tsla'],https://twitter.com/Gfilche/status/1462991305139646467,FALSE,0,1,https://pbs.twimg.com/ext_tw_video_thumb/1462990968743870465/pu/img/M5sKSWvVH3Iev0Lt.jpg,0,0,0,0,0,0,[],0,0,0,0,1
11,1.46E+18,1.46E+18,2021-11-22 21:17:50 Eastern Standard Time,11/22/21,21:17:50,-400,1.20E+18,unusual_whales,unusual_whales,0,"🚨BREAKING🚨  $TSLA has hired David Misler, a former attorney for the SEC and DOJ, according to Misler's LinkedIn feed.   $TSLA has repeatedly clashed with the SEC over tweets by CEO @elonmusk.",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],42,113,1138,[],"['tsla', 'tsla']",https://twitter.com/unusual_whales/status/1462968602387095555,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2
12,1.46E+18,1.46E+18,2021-11-22 17:19:39 Eastern Standard Time,11/22/21,17:19:39,-400,1.20E+18,dimazeniuk,Dima Zeniuk 🇺🇦,0,TESLA HAS SOLD MORE THAN 2 MILLION BATTERY ELECTRIC CARS GLOBALLY!!!!!!!!🌎🔋⚡  @Tesla @elonmusk  https://t.co/TUES3ulruG,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],['https://pbs.twimg.com/media/FE1LrZNXMAkpM_i.jpg'],84,214,3027,[],[],https://twitter.com/DimaZeniuk/status/1462908664843587589,FALSE,0,1,https://pbs.twimg.com/media/FE1LrZNXMAkpM_i.jpg,0,0,0,0,0,0,[],0,0,0,0,2
13,1.46E+18,1.46E+18,2021-11-22 17:04:36 Eastern Standard Time,11/22/21,17:04:36,-400,1.34E+18,teslaanddoge,Tesla and Doge,0,I have 92% of my wealth in $TSLA. Not because I’m “yoloing” to get a huge gain. It’s because I can’t think of any other reliable stock to put my money 🤷‍♂️,en,[],[],[],180,71,1874,[],['tsla'],https://twitter.com/TeslaAndDoge/status/1462904873976938496,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2
14,1.46E+18,1.46E+18,2021-11-22 13:35:34 Eastern Standard Time,11/22/21,13:35:34,-400,114782468,carlquintanilla,Carl Quintanilla,0,Photo editor doing the heavy lift here. $JPM $TSLA,en,[],[],[],18,97,1107,[],"['jpm', 'tsla']",https://twitter.com/carlquintanilla/status/1462852271813939206,FALSE,https://twitter.com/nypostbiz/status/1462851962882478081,0,0,0,0,0,0,0,0,[],0,0,0,0,1
15,1.46E+18,1.46E+18,2021-11-22 12:45:13 Eastern Standard Time,11/22/21,12:45:13,-400,8.17E+17,marketrebels,Market Rebellion,0,$TSLA has filed for approval of a gigafactory in Texas,en,[],[],[],21,96,1085,[],['tsla'],https://twitter.com/MarketRebels/status/1462839600645386246,FALSE,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2
16,1.46E+18,1.46E+18,2021-11-22 11:22:54 Eastern Standard Time,11/22/21,11:22:54,-400,14171401,mayemusk,Maye Musk,0,"Right! It’s important to send @Tesla and #EV info to @JoeBiden @POTUS @KamalaHarris @vp and more importantly @PeteButtigieg as the newly appointed Secretary of Transportation @SecretaryPete For @SpaceX updates,  @BernieSanders @SenSanders Sound good?",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}, {'screen_name': 'potus', 'name': 'president biden', 'id': '1349149096909668363'}, {'screen_name': 'kamalaharris', 'name': 'kamala harris', 'id': '30354991'}, {'screen_name': 'vp', 'name': 'vice president kamala harris', 'id': '803694179079458816'}, {'screen_name': 'petebuttigieg', 'name': 'pete buttigieg', 'id': '226222147'}, {'screen_name': 'secretarypete', 'name': 'secretary pete buttigieg', 'id': '1356958547603513346'}, {'screen_name': 'spacex', 'name': 'spacex', 'id': '34743251'}, {'screen_name': 'berniesanders', 'name': 'bernie sanders', 'id': '216776631'}, {'screen_name': 'sensanders', 'name': 'bernie sanders', 'id': '29442313'}]",[],[],230,432,2961,['ev'],[],https://twitter.com/mayemusk/status/1462818885808402435,FALSE,https://twitter.com/jhall/status/1462711399713550336,0,0,0,0,0,0,0,0,[],0,0,0,0,2
